Date,Open,High,Low,Close,Volume
05/16/2006,"129.76","130.00","129.01","129.31","62,133,000"
05/15/2006,"128.79","129.74","128.61","129.50","84,024,203"
05/12/2006,"130.48","130.72","129.19","129.24","91,725,398"
05/11/2006,"132.51","132.55","130.52","130.95","80,607,906"
05/10/2006,"132.41","132.75","131.89","132.55","64,376,500"
05/09/2006,"132.42","132.77","132.31","132.62","29,857,301"
05/08/2006,"132.51","132.77","132.36","132.36","30,016,500"
05/05/2006,"132.05","132.80","131.85","132.52","62,588,102"
05/04/2006,"131.08","131.62","130.34","131.36","42,921,398"
05/03/2006,"131.22","131.32","130.45","130.89","60,820,301"
05/02/2006,"131.01","131.46","130.74","131.38","49,062,500"
05/01/2006,"131.47","131.80","130.32","130.40","64,984,500"
04/28/2006,"130.79","131.75","130.71","131.47","55,853,398"
04/27/2006,"129.90","131.63","129.59","131.03","124,445,305"
04/26/2006,"130.50","131.14","130.30","130.40","67,261,305"
04/25/2006,"131.04","131.12","129.92","130.37","84,359,305"
04/24/2006,"130.93","131.07","130.38","130.91","52,545,801"
04/21/2006,"131.73","131.79","130.62","131.15","72,306,102"
04/20/2006,"131.00","131.86","130.60","131.13","86,004,102"
04/19/2006,"130.72","131.07","130.24","130.95","87,267,000"
04/18/2006,"128.95","130.94","128.84","130.70","92,526,000"
04/17/2006,"128.79","129.31","128.02","128.66","64,167,699"
04/13/2006,"128.59","129.25","128.31","128.71","51,074,898"
04/12/2006,"128.77","129.13","128.61","128.88","43,033,699"
04/11/2006,"129.85","130.06","128.25","128.64","72,798,906"
04/10/2006,"129.71","130.08","129.26","129.74","41,496,500"
04/07/2006,"131.06","131.40","129.35","129.54","80,178,102"
04/06/2006,"130.85","131.21","130.19","130.87","57,906,000"
04/05/2006,"130.61","131.28","130.38","131.01","50,603,699"
04/04/2006,"129.72","130.73","129.36","130.56","54,808,898"
04/03/2006,"130.07","130.87","129.49","129.73","61,624,699"
03/31/2006,"130.02","130.24","129.37","129.83","62,914,301"
03/30/2006,"130.11","130.98","129.55","129.80","70,571,508"
03/29/2006,"129.41","130.50","129.29","130.03","61,502,801"
03/28/2006,"129.93","130.53","128.29","129.22","82,068,398"
03/27/2006,"130.03","130.28","129.74","130.02","32,473,000"
03/24/2006,"129.99","130.57","129.74","130.21","43,200,102"
03/23/2006,"130.24","130.39","129.66","130.11","46,406,301"
03/22/2006,"129.51","130.51","129.45","130.38","51,605,699"
03/21/2006,"130.34","130.99","129.45","129.59","87,079,305"
03/20/2006,"130.64","130.90","130.21","130.41","45,538,500"
03/17/2006,"130.68","130.90","130.38","130.62","47,286,801"
03/16/2006,"130.98","131.47","130.84","131.03","65,810,797"
03/15/2006,"130.15","130.86","129.85","130.76","53,398,602"
03/14/2006,"128.71","130.23","128.61","130.18","69,876,102"
03/13/2006,"128.84","129.16","128.53","128.83","45,476,301"
03/10/2006,"127.72","128.84","127.44","128.59","60,490,301"
03/09/2006,"128.33","128.68","127.38","127.38","56,313,500"
03/08/2006,"127.70","128.44","127.18","128.24","66,691,102"
03/07/2006,"127.92","128.06","127.40","127.97","61,668,398"
03/06/2006,"129.14","129.18","127.85","128.17","57,478,398"
03/03/2006,"128.66","130.07","128.65","128.76","73,401,797"
03/02/2006,"128.90","129.42","128.61","129.36","60,642,199"
03/01/2006,"128.60","129.49","128.50","129.37","48,640,801"
02/28/2006,"129.20","129.91","128.13","128.23","74,394,797"
02/27/2006,"129.40","130.04","129.28","129.46","35,880,102"
02/24/2006,"129.11","129.48","128.76","129.41","36,777,398"
02/23/2006,"129.27","129.64","128.28","129.08","43,420,301"
02/22/2006,"128.77","129.65","128.65","129.27","42,322,301"
02/21/2006,"129.12","129.40","128.29","128.49","46,452,500"
02/17/2006,"129.09","129.16","128.58","128.81","40,342,602"
02/16/2006,"128.34","129.21","128.18","129.16","61,016,500"
02/15/2006,"127.66","128.32","127.24","128.20","85,470,305"
02/14/2006,"126.46","128.03","123.64","127.75","90,964,305"
02/13/2006,"126.57","126.79","125.95","126.41","52,305,801"
02/10/2006,"126.43","127.13","125.45","126.64","64,504,102"
02/09/2006,"126.92","127.60","126.37","126.41","62,022,801"
02/08/2006,"125.88","128.10","125.60","126.62","59,414,602"
02/07/2006,"126.38","126.66","125.40","125.48","71,213,000"
02/06/2006,"126.44","126.80","126.17","126.60","45,512,199"
02/03/2006,"126.58","128.39","126.14","126.27","86,041,102"
02/02/2006,"128.10","128.14","126.80","126.90","83,628,203"
02/01/2006,"127.82","128.43","127.72","128.39","63,562,898"
01/31/2006,"128.32","128.54","127.49","127.50","73,116,797"
01/30/2006,"128.44","128.81","128.35","128.44","33,709,699"
01/27/2006,"127.66","128.66","127.45","128.54","65,782,297"
01/26/2006,"127.28","127.67","126.76","127.36","71,303,906"
01/25/2006,"127.04","127.18","125.84","126.66","87,789,305"
01/24/2006,"126.63","127.15","126.42","126.55","53,013,898"
01/23/2006,"126.21","126.82","126.13","126.42","67,038,797"
01/20/2006,"128.28","128.31","125.97","125.97","115,311,000"
01/19/2006,"128.09","128.77","127.81","128.31","78,046,000"
01/18/2006,"127.58","128.90","127.16","127.82","75,066,508"
01/17/2006,"128.20","128.42","127.81","128.33","52,176,398"
01/13/2006,"128.57","128.90","128.20","128.68","44,856,699"
01/12/2006,"129.08","129.28","128.44","128.80","40,507,301"
01/11/2006,"129.02","129.44","128.73","129.31","49,599,898"
01/10/2006,"128.39","128.98","128.26","128.90","44,960,898"
01/09/2006,"128.42","129.06","128.38","128.77","43,527,398"
01/06/2006,"128.04","128.58","127.36","128.44","62,888,602"
01/05/2006,"127.17","127.59","126.88","127.38","47,310,500"
01/04/2006,"126.86","127.49","126.70","127.30","52,240,102"
01/03/2006,"125.10","127.00","124.39","126.70","73,325,102"
12/30/2005,"124.80","125.06","124.36","124.51","44,646,102"
12/29/2005,"125.72","125.96","125.06","125.19","32,948,898"
12/28/2005,"125.73","125.99","125.50","125.75","30,764,301"
12/27/2005,"126.92","127.05","125.38","125.47","44,500,301"
12/23/2005,"126.79","126.86","126.42","126.76","27,977,301"
12/22/2005,"126.31","126.69","126.08","126.69","32,248,400"
12/21/2005,"126.17","126.76","125.80","126.03","51,799,699"
12/20/2005,"125.86","126.59","125.48","125.83","46,604,699"
12/19/2005,"126.73","126.87","125.69","125.71","48,819,500"
12/16/2005,"127.27","128.57","126.36","126.36","46,238,898"
12/15/2005,"127.84","128.00","127.18","127.44","55,780,898"
12/14/2005,"127.19","128.09","127.14","127.81","64,374,898"
12/13/2005,"126.40","127.70","126.29","127.31","88,634,398"
12/12/2005,"126.71","126.86","125.96","126.45","48,391,801"
12/09/2005,"126.16","126.78","125.82","126.33","50,744,699"
12/08/2005,"126.22","126.82","125.48","126.00","62,584,898"
12/07/2005,"126.79","126.87","125.68","126.08","66,820,297"
12/06/2005,"127.05","127.74","126.63","126.82","57,591,801"
12/05/2005,"126.64","126.73","126.18","126.58","59,367,102"
12/02/2005,"126.77","127.08","126.50","126.85","46,724,301"
12/01/2005,"126.02","127.03","125.98","126.69","65,510,801"
11/30/2005,"126.16","126.52","125.29","125.41","56,072,602"
11/29/2005,"126.65","126.98","126.09","126.09","51,799,199"
11/28/2005,"127.25","127.27","126.04","126.23","54,495,699"
11/25/2005,"126.98","127.22","126.81","127.13","15,270,000"
11/23/2005,"126.25","127.41","126.21","127.03","50,853,199"
11/22/2005,"125.56","126.52","125.42","126.30","66,438,898"
11/21/2005,"125.15","125.91","124.98","125.76","50,020,500"
11/18/2005,"125.04","125.76","124.33","125.13","72,437,203"
11/17/2005,"123.75","124.65","123.14","124.64","55,651,801"
11/16/2005,"123.37","123.55","122.98","123.49","51,133,898"
11/15/2005,"123.58","124.09","122.86","123.24","69,590,203"
11/14/2005,"123.76","124.02","123.38","123.69","45,092,199"
11/11/2005,"123.35","123.84","122.43","123.76","34,867,000"
11/10/2005,"122.34","123.86","121.75","123.34","79,132,203"
11/09/2005,"122.08","122.95","121.86","122.39","57,666,602"
11/08/2005,"121.95","122.42","121.79","122.23","42,152,801"
11/07/2005,"122.40","122.62","121.85","122.23","46,765,301"
11/04/2005,"122.40","122.46","121.55","122.11","59,156,398"
11/03/2005,"122.15","122.66","121.75","122.27","84,900,906"
11/02/2005,"120.17","121.75","120.13","121.75","74,676,305"
11/01/2005,"120.58","120.90","120.22","120.49","66,994,102"
10/31/2005,"120.29","121.30","120.13","120.13","80,144,906"
10/28/2005,"118.43","119.95","118.10","119.80","72,959,703"
10/27/2005,"119.20","119.37","117.93","118.10","68,264,102"
10/26/2005,"119.51","120.54","119.19","119.37","82,692,305"
10/25/2005,"119.72","120.24","118.94","119.72","77,054,703"
10/24/2005,"118.44","120.09","118.41","119.96","72,322,508"
10/21/2005,"118.29","118.78","117.51","118.13","96,580,508"
10/20/2005,"119.49","119.81","117.30","117.67","132,023,297"
10/19/2005,"117.56","119.80","117.12","119.78","116,567,508"
10/18/2005,"118.94","118.96","117.80","117.82","75,012,102"
10/17/2005,"118.77","119.27","118.45","119.11","68,114,508"
10/14/2005,"118.12","118.81","117.56","118.67","88,651,203"
10/13/2005,"117.46","118.08","116.88","117.43","99,068,102"
10/12/2005,"118.39","119.13","117.41","117.50","100,517,305"
10/11/2005,"118.99","119.39","118.32","118.43","75,637,398"
10/10/2005,"119.68","119.71","118.30","118.60","52,678,199"
10/07/2005,"119.70","120.05","119.13","119.61","75,662,508"
10/06/2005,"119.78","120.26","118.17","119.20","141,075,109"
10/05/2005,"121.25","121.31","119.57","119.63","106,055,508"
10/04/2005,"122.79","123.03","121.16","121.22","60,778,301"
10/03/2005,"122.96","123.34","122.45","122.60","51,000,801"
09/30/2005,"122.62","123.04","121.74","123.04","47,827,102"
09/29/2005,"121.55","122.86","121.08","122.66","66,615,602"
09/28/2005,"121.91","122.12","121.20","121.67","58,700,801"
09/27/2005,"121.52","121.99","121.02","121.55","66,151,297"
09/26/2005,"122.02","122.24","121.08","121.58","70,423,906"
09/23/2005,"121.24","121.89","120.90","121.44","59,368,398"
09/22/2005,"120.95","121.66","120.44","121.34","84,599,102"
09/21/2005,"121.79","121.87","120.78","120.91","94,480,906"
09/20/2005,"123.21","123.61","121.87","122.05","84,963,203"
09/19/2005,"123.47","123.55","122.64","123.09","53,373,699"
09/16/2005,"123.28","123.74","122.87","123.50","75,424,305"
09/15/2005,"123.51","123.65","122.90","123.15","73,579,703"
09/14/2005,"123.75","123.92","123.02","123.21","57,694,898"
09/13/2005,"124.13","124.42","123.52","123.66","58,477,801"
09/12/2005,"124.45","124.67","124.27","124.35","33,020,801"
09/09/2005,"123.83","124.74","123.80","124.60","44,112,301"
09/08/2005,"123.66","124.00","123.31","123.50","39,069,699"
09/07/2005,"123.63","124.13","123.46","123.91","41,753,102"
09/06/2005,"122.66","123.80","122.65","123.70","57,253,699"
09/02/2005,"122.85","122.88","122.04","122.27","47,654,301"
09/01/2005,"122.51","123.15","121.14","122.49","74,581,000"
08/31/2005,"121.19","122.66","120.74","122.58","102,975,703"
08/30/2005,"121.25","121.30","120.39","121.05","74,166,000"
08/29/2005,"120.41","121.78","120.38","121.69","56,179,602"
08/26/2005,"121.48","121.49","120.68","120.76","61,960,602"
08/25/2005,"121.35","121.67","121.21","121.59","35,642,000"
08/24/2005,"121.94","122.73","121.09","121.15","79,131,508"
08/23/2005,"122.50","122.61","121.15","122.24","56,740,801"
08/22/2005,"122.58","123.23","121.88","122.47","69,948,305"
08/19/2005,"122.63","122.82","122.20","122.47","39,954,500"
08/18/2005,"122.05","122.56","121.84","122.19","53,540,199"
08/17/2005,"122.19","122.87","122.03","122.20","62,504,898"
08/16/2005,"123.44","123.52","122.09","122.21","72,238,703"
08/15/2005,"123.22","123.87","122.83","123.82","36,222,898"
08/12/2005,"123.57","123.69","122.75","123.06","54,814,000"
08/11/2005,"123.27","124.03","123.01","123.82","58,852,801"
08/10/2005,"123.82","124.50","122.82","123.33","73,112,102"
08/09/2005,"123.06","123.59","122.87","123.39","47,303,000"
08/08/2005,"123.17","123.41","122.38","122.65","48,226,699"
08/05/2005,"123.45","123.98","122.67","122.88","53,703,199"
08/04/2005,"124.23","124.31","123.57","123.72","51,041,102"
08/03/2005,"124.25","124.74","124.12","124.72","37,192,199"
08/02/2005,"123.87","124.60","123.74","124.39","46,213,000"
08/01/2005,"123.83","124.04","123.45","123.65","42,930,898"
07/29/2005,"124.41","124.63","123.50","123.74","62,445,801"
07/28/2005,"123.99","124.64","123.64","124.57","48,433,398"
07/27/2005,"123.50","123.89","123.05","123.79","45,257,199"
07/26/2005,"123.23","123.53","122.37","123.34","42,823,102"
07/25/2005,"123.41","123.95","122.85","123.19","57,585,500"
07/22/2005,"122.88","123.56","122.63","123.54","55,928,000"
07/21/2005,"123.55","123.61","122.47","122.72","100,788,203"
07/20/2005,"122.59","123.73","122.30","123.44","69,601,203"
07/19/2005,"122.71","123.11","122.41","123.02","59,499,398"
07/18/2005,"122.50","122.63","122.05","122.35","56,797,199"
07/15/2005,"122.79","123.04","122.36","122.84","56,137,801"
07/14/2005,"122.98","123.44","122.49","122.91","64,775,500"
07/13/2005,"122.27","122.52","121.99","122.43","41,266,000"
07/12/2005,"121.89","122.63","121.64","122.26","52,158,000"
07/11/2005,"121.33","122.10","121.31","121.94","49,760,000"
07/08/2005,"119.97","121.32","119.72","121.32","64,550,602"
07/07/2005,"118.29","119.95","118.26","119.95","103,259,000"
07/06/2005,"120.39","120.65","119.41","119.48","54,063,602"
07/05/2005,"119.25","120.65","119.19","120.49","51,550,199"
07/01/2005,"119.45","119.80","119.21","119.53","49,786,199"
06/30/2005,"120.22","120.32","118.95","119.18","62,301,602"
06/29/2005,"120.37","120.40","119.76","119.83","43,009,801"
06/28/2005,"119.40","120.24","119.37","120.15","42,615,301"
06/27/2005,"118.97","119.41","118.75","119.15","51,161,398"
06/24/2005,"119.88","120.01","118.84","118.98","59,185,898"
06/23/2005,"121.32","121.60","119.83","119.86","62,811,398"
06/22/2005,"121.68","121.94","121.07","121.57","46,672,398"
06/21/2005,"121.50","121.65","121.03","121.47","40,058,699"
06/20/2005,"121.08","121.84","120.94","121.40","42,225,699"
06/17/2005,"121.54","121.90","120.49","121.36","53,732,801"
06/16/2005,"121.09","121.64","120.92","121.40","46,642,301"
06/15/2005,"121.16","121.24","120.23","121.09","53,848,602"
06/14/2005,"120.45","121.20","120.38","120.86","34,001,500"
06/13/2005,"119.94","121.08","119.81","120.58","49,501,699"
06/10/2005,"120.56","120.65","119.60","120.20","36,504,102"
06/09/2005,"119.74","120.58","119.44","120.48","57,159,898"
06/08/2005,"120.43","120.59","119.67","119.91","50,020,602"
06/07/2005,"120.39","121.25","120.01","120.13","66,681,102"
06/06/2005,"120.02","120.20","119.55","120.04","36,332,000"
06/03/2005,"120.55","120.89","119.73","120.15","61,028,500"
06/02/2005,"120.23","120.84","120.10","120.76","40,481,000"
06/01/2005,"119.52","120.92","119.45","120.50","69,873,602"
05/31/2005,"120.08","120.17","119.40","119.48","44,926,801"
05/27/2005,"120.06","120.25","119.80","120.25","24,640,199"
05/26/2005,"119.79","120.21","119.62","120.05","43,550,102"
05/25/2005,"119.35","119.87","118.83","119.41","48,472,898"
05/24/2005,"119.44","119.83","119.20","119.50","50,990,898"
05/23/2005,"119.21","120.04","119.19","119.78","51,291,500"
05/20/2005,"119.34","119.39","118.74","119.12","46,424,801"
05/19/2005,"119.02","119.41","118.70","119.29","62,360,102"
05/18/2005,"118.07","119.08","118.01","118.79","78,042,398"
05/17/2005,"116.43","117.70","116.16","117.58","61,411,898"
05/16/2005,"115.70","116.84","115.66","116.80","49,350,102"
05/13/2005,"116.30","116.62","114.80","115.72","85,440,508"
05/12/2005,"117.32","117.59","115.41","115.95","95,568,703"
05/11/2005,"116.93","117.40","115.85","117.24","92,009,000"
05/10/2005,"117.36","117.50","116.39","116.60","75,022,602"
05/09/2005,"117.21","118.08","117.05","117.82","43,970,602"
05/06/2005,"117.93","117.99","117.06","117.09","69,602,797"
05/05/2005,"117.67","118.00","116.74","117.46","97,313,602"
05/04/2005,"116.65","117.75","116.28","117.50","82,463,703"
05/03/2005,"116.07","116.85","115.69","116.60","86,808,703"
05/02/2005,"116.07","116.41","115.52","116.40","56,057,102"
04/29/2005,"115.07","115.87","113.97","115.75","104,283,305"
04/28/2005,"115.27","115.68","114.20","114.20","74,214,305"
04/27/2005,"114.86","116.07","114.44","115.65","85,183,000"
04/26/2005,"115.96","116.77","115.15","115.20","75,357,602"
04/25/2005,"115.86","116.50","115.72","116.33","52,360,898"
04/22/2005,"115.74","116.50","114.27","115.57","89,839,508"
04/21/2005,"114.79","116.21","114.38","116.01","87,457,398"
04/20/2005,"115.40","115.63","113.55","113.80","114,800,305"
04/19/2005,"115.10","115.71","114.83","115.41","68,395,000"
04/18/2005,"114.12","114.96","113.96","114.50","100,314,305"
04/15/2005,"115.74","116.20","114.10","114.15","134,000,109"
04/14/2005,"117.44","117.50","115.77","115.77","99,572,000"
04/13/2005,"118.56","118.80","117.13","117.30","66,042,898"
04/12/2005,"117.89","119.06","117.07","118.70","86,541,508"
04/11/2005,"118.29","118.42","117.83","118.09","45,857,801"
04/08/2005,"119.17","119.21","118.00","118.00","64,282,000"
04/07/2005,"118.41","119.26","118.32","119.24","47,223,500"
04/06/2005,"118.45","118.95","118.18","118.60","53,309,301"
04/05/2005,"117.78","118.38","117.67","118.19","50,079,898"
04/04/2005,"117.36","117.86","116.74","117.63","71,608,797"
04/01/2005,"118.63","118.99","116.91","117.43","97,394,102"
03/31/2005,"118.19","118.46","117.87","117.96","65,047,699"
03/30/2005,"116.83","118.20","116.77","118.18","62,894,602"
03/29/2005,"117.14","117.90","116.25","116.53","73,039,000"
03/28/2005,"117.42","117.94","117.31","117.31","46,941,398"
03/24/2005,"117.46","117.99","117.06","117.14","52,016,699"
03/23/2005,"116.95","117.72","116.75","117.00","71,691,797"
03/22/2005,"118.37","118.93","116.90","116.90","93,244,906"
03/21/2005,"118.71","118.78","117.76","118.10","61,427,102"
03/18/2005,"119.11","119.53","118.15","118.54","61,881,602"
03/17/2005,"119.31","119.74","118.98","119.36","62,667,102"
03/16/2005,"119.70","120.16","118.90","119.12","76,723,102"
